Selected Protein variant,Protein name,NCBI gene ID,Retained DDIs,Lost DDIs,Percentage of lost domain-domain interactions,Protein-protein interaction
PRKCZ-204,CCT2,10576,PF00069-PF00118,,0.0,Retained
PRKCZ-204,NCF1,653361,PF00069-PF00018 ; PF00069-PF00787 ; PF00130-PF00018,PF00787-PF00564 ; PF00018-PF00564,40.0,Affected
PRKCZ-204,APPL1,26060,PF00069-PF00169 ; PF00130-PF00169 ; PF00169-PF00433,,0.0,Retained
PRKCZ-204,NFATC2,4773,PF00069-PF00554,,0.0,Retained
PRKCZ-204,PDPK1,5170,PF00069-PF00069 ; PF00130-PF00069 ; PF00069-PF00433,PF00069-PF00564,25.0,Affected
PRKCZ-204,SRC,6714,PF00069-PF00018 ; PF00069-PF00017 ; PF00069-PF07714 ; PF00130-PF00018 ; PF00130-PF00017 ; PF00017-PF00433,PF00018-PF00564,14.000000000000002,Affected
PRKCZ-204,CDC37,11140,PF00069-PF08565 ; PF00069-PF03234,,0.0,Retained
PRKCZ-204,PARD6A,50855,PF00069-PF00564 ; PF00069-PF00595 ; PF00595-PF00433,PF00595-PF00564 ; PF00564-PF00564,40.0,Affected
PRKCZ-204,JAK1,3716,PF00069-PF07714,,0.0,Retained
PRKCZ-204,NAP1L1,4673,PF00069-PF00956,,0.0,Retained
PRKCZ-204,MAP2K5,5607,PF00069-PF00069 ; PF00069-PF00433 ; PF00069-PF00130 ; PF00069-PF00564,PF00069-PF00564 ; PF00564-PF00564,33.0,Affected
PRKCZ-204,YWHAB,7529,PF00069-PF00244,,0.0,Retained
PRKCZ-204,YWHAH,7533,PF00244-PF00069,,0.0,Retained
PRKCZ-204,STK38,11329,PF00069-PF00069 ; PF00069-PF00433 ; PF00130-PF00069 ; PF00130-PF00433 ; PF00433-PF00433 ; PF00069-PF00433,PF00069-PF00564,14.000000000000002,Affected
PRKCZ-204,CDC42BPB,9578,PF00069-PF00780 ; PF00069-PF00130 ; PF00069-PF00069 ; PF00130-PF00069 ; PF00130-PF00130 ; PF00130-PF00433 ; PF00069-PF00433,PF00069-PF00564,12.0,Affected
PRKCZ-204,EGFR,1956,PF00757-PF00069 ; PF00757-PF00433 ; PF00069-PF01030 ; PF00069-PF07714,,0.0,Retained
PRKCZ-204,AKT1,207,PF00169-PF00069 ; PF00169-PF00433 ; PF00169-PF00130 ; PF00069-PF00069 ; PF00069-PF00433 ; PF00433-PF00433 ; PF00433-PF00130 ; PF00130-PF00069 ; PF00069-PF00433,PF00069-PF00564,10.0,Affected
PRKCZ-204,NR5A1,2516,PF00069-PF00104 ; PF00069-PF00105,,0.0,Retained
PRKCZ-204,PRKCI,5584,PF00069-PF00069 ; PF00069-PF00433 ; PF00069-PF00130 ; PF00069-PF00564 ; PF00069-PF00130 ; PF00069-PF00433 ; PF00130-PF00130 ; PF00130-PF00433 ; PF00130-PF00433 ; PF00433-PF00433,PF00069-PF00564 ; PF00564-PF00564,17.0,Affected
PRKCZ-204,PARD6G,84552,PF00564-PF00069 ; PF00069-PF00595 ; PF00595-PF00433,PF00564-PF00564 ; PF00595-PF00564,40.0,Affected
PRKCZ-204,LRRK2,120892,PF08477-PF00069 ; PF00069-PF00069 ; PF00069-PF00433 ; PF00069-PF00130,PF00069-PF00564,20.0,Affected
PRKCZ-204,IRAK1,3654,PF00069-PF00069 ; PF00069-PF07714 ; PF00069-PF00531 ; PF00130-PF00069 ; PF00069-PF00433,PF00069-PF00564,17.0,Affected
PRKCZ-204,ZNF71,58491,PF00069-PF00096,,0.0,Retained
PRKCZ-204,EIF4A1,1973,PF00069-PF00270 ; PF00069-PF00271,,0.0,Retained
PRKCZ-204,PPIL4,85313,PF00069-PF00076 ; PF00069-PF00160,,0.0,Retained
PRKCZ-204,PTPN14,5784,PF00069-PF00102,,0.0,Retained
PRKCZ-204,FADD,8772,PF00069-PF01335 ; PF00069-PF00531,,0.0,Retained
PRKCZ-204,HDAC6,10013,PF00069-PF00850,,0.0,Retained
PRKCZ-204,CSNK2B,1460,PF00069-PF01214,,0.0,Retained
PRKCZ-204,SNRPD1,6632,PF00069-PF01423,,0.0,Retained
PRKCZ-204,SNRPD2,6633,PF01423-PF00069,,0.0,Retained
PRKCZ-204,YWHAZ,7534,PF00069-PF00244,,0.0,Retained
PRKCZ-204,MAP3K10,4294,PF07714-PF00069,,0.0,Retained
PRKCZ-204,ABL1,25,PF00017-PF00069 ; PF00017-PF00433 ; PF00017-PF00130 ; PF00069-PF07714 ; PF00069-PF00018 ; PF00130-PF00018,PF00018-PF00564,14.000000000000002,Affected
PRKCZ-204,PARD3,56288,PF00069-PF00595 ; PF00595-PF00433,PF00595-PF00564,33.0,Affected
PRKCZ-204,LLGL2,3993,PF00069-PF00400,,0.0,Retained
PRKCZ-204,CCT6A,908,PF00069-PF00118,,0.0,Retained
PRKCZ-204,RELA,5970,PF00069-PF00554,,0.0,Retained
PRKCZ-204,NCL,4691,PF00069-PF00076,,0.0,Retained
PRKCZ-204,PTPRZ1,5803,PF00069-PF00102 ; PF00069-PF00041,,0.0,Retained
PRKCZ-204,PPP2CA,5515,PF00069-PF00149,,0.0,Retained
PRKCZ-204,HNRNPL,3191,PF00076-PF00069,,0.0,Retained
PRKCZ-204,SLC25A3,5250,PF00069-PF00153,,0.0,Retained
PRKCZ-204,DDX3X,1654,PF00271-PF00069 ; PF00069-PF00270,,0.0,Retained
PRKCZ-204,CCT5,22948,PF00069-PF00118,,0.0,Retained
PRKCZ-204,AMHR2,269,PF00069-PF00069 ; PF00069-PF00433 ; PF00069-PF00130 ; PF01064-PF00069 ; PF00069-PF07714,PF00069-PF00564,17.0,Affected
PRKCZ-204,TAB1,10454,PF00069-PF00481,,0.0,Retained
PRKCZ-204,GRB14,2888,PF00169-PF00069 ; PF00169-PF00433 ; PF00169-PF00130 ; PF00069-PF00017 ; PF00069-PF00788 ; PF00130-PF00017 ; PF00017-PF00433,,0.0,Retained
PRKCZ-204,GRM5,2915,PF00069-PF01094,,0.0,Retained
PRKCZ-204,HSPA5,3309,PF00069-PF00012,,0.0,Retained
PRKCZ-204,EIF3B,8662,PF00076-PF00069,,0.0,Retained
PRKCZ-204,YWHAQ,10971,PF00069-PF00244,,0.0,Retained
PRKCZ-204,KIF11,3832,PF00069-PF00225,,0.0,Retained
PRKCZ-204,RPS6KB1,6198,PF00069-PF00433 ; PF00069-PF00069 ; PF00130-PF00069 ; PF00130-PF00433 ; PF00433-PF00433 ; PF00433-PF00069,PF00069-PF00564,14.000000000000002,Affected
PRKCZ-204,YWHAG,7532,PF00069-PF00244,,0.0,Retained
PRKCZ-204,GSK3B,2932,PF00069-PF00069 ; PF00130-PF00069 ; PF00069-PF00433,PF00069-PF00564,25.0,Affected
PRKCZ-204,AKT3,10000,PF00433-PF00069 ; PF00433-PF00433 ; PF00433-PF00130 ; PF00069-PF00069 ; PF00069-PF00169 ; PF00069-PF00433 ; PF00069-PF00130 ; PF00130-PF00169 ; PF00169-PF00433,PF00069-PF00564,10.0,Affected
PRKCZ-204,ESR1,2099,PF00069-PF00105 ; PF00069-PF00104,,0.0,Retained
PRKCZ-204,GRWD1,83743,PF00400-PF00069,,0.0,Retained
PRKCZ-204,PPIA,5478,PF00069-PF00160,,0.0,Retained
PRKCZ-204,HSPA9,3313,PF00069-PF00012,,0.0,Retained
PRKCZ-204,PPP1CC,5501,PF00069-PF00149,,0.0,Retained
PRKCZ-204,SP1,6667,PF00069-PF00096,,0.0,Retained
PRKCZ-204,NCOA3,8202,PF00989-PF00069,,0.0,Retained
PRKCZ-204,HSP90AB1,3326,PF02518-PF00069 ; PF00069-PF00183,,0.0,Retained
PRKCZ-204,PARD6B,84612,PF00595-PF00069 ; PF00595-PF00433 ; PF00564-PF00069,PF00595-PF00564 ; PF00564-PF00564,40.0,Affected
PRKCZ-204,CFL1,1072,PF00241-PF00069,,0.0,Retained
PRKCZ-204,WWC1,23286,PF00069-PF00168 ; PF00069-PF00397 ; PF00130-PF00168 ; PF00168-PF00433,,0.0,Retained
PRKCZ-204,F11R,50848,PF00069-PF00047 ; PF00069-PF07686,,0.0,Retained
PRKCZ-204,ADAP1,11033,PF00069-PF00169 ; PF00130-PF00169 ; PF00169-PF00433,,0.0,Retained
