Selected Protein variant,Protein name,NCBI gene ID,Retained DDIs,Lost DDIs,Percentage of lost domain-domain interactions,Protein-protein interaction
HDAC1-202,ELMSAN1,91748,PF00850-PF01448,,0.0,Retained
HDAC1-202,UHRF1,29128,PF00850-PF00628,,0.0,Retained
HDAC1-202,ZNF800,168850,PF00850-PF00096,,0.0,Retained
HDAC1-202,MAPK8,5599,PF00850-PF00069,,0.0,Retained
HDAC1-202,YY1,7528,PF00850-PF00096,,0.0,Retained
HDAC1-202,CDK20,23552,PF00069-PF00850,,0.0,Retained
HDAC1-202,MAPK9,5601,PF00069-PF00850,,0.0,Retained
HDAC1-202,INSM1,3642,PF00096-PF00850,,0.0,Retained
HDAC1-202,IKZF1,10320,PF00096-PF00850,,0.0,Retained
HDAC1-202,SNAI2,6591,PF00096-PF00850,,0.0,Retained
HDAC1-202,BCL11A,53335,PF00850-PF00096,,0.0,Retained
HDAC1-202,PRDM6,93166,PF00096-PF00850,,0.0,Retained
HDAC1-202,WDR5,11091,PF00400-PF00850,,0.0,Retained
HDAC1-202,RCOR3,55758,PF01448-PF00850 ; PF00249-PF00850,,0.0,Retained
HDAC1-202,PLAGL1,5325,PF00096-PF00850,,0.0,Retained
HDAC1-202,ZNF219,51222,PF00096-PF00850,,0.0,Retained
HDAC1-202,MAPK10,5602,PF00069-PF00850,,0.0,Retained
HDAC1-202,NCOR2,9612,PF00249-PF00850,,0.0,Retained
HDAC1-202,RREB1,6239,PF00096-PF00850,,0.0,Retained
HDAC1-202,DDB2,1643,PF00400-PF00850,,0.0,Retained
HDAC1-202,SNAI3,333929,PF00096-PF00850,,0.0,Retained
HDAC1-202,PHF1,5252,PF00628-PF00850,,0.0,Retained
HDAC1-202,ZFP64,55734,PF00096-PF00850,,0.0,Retained
HDAC1-202,MECOM,2122,PF00850-PF00096,,0.0,Retained
HDAC1-202,IKZF3,22806,PF00850-PF00096,,0.0,Retained
HDAC1-202,ZNF592,9640,PF00850-PF00096,,0.0,Retained
HDAC1-202,GLI3,2737,PF00850-PF00096,,0.0,Retained
HDAC1-202,CDC42BPA,8476,PF00069-PF00850,,0.0,Retained
HDAC1-202,ZNF217,7764,PF00096-PF00850,,0.0,Retained
HDAC1-202,MAPK11,5600,PF00850-PF00069,,0.0,Retained
HDAC1-202,BCL3,602,PF00023-PF00850,,0.0,Retained
HDAC1-202,TBL1XR1,79718,PF00400-PF00850,,0.0,Retained
HDAC1-202,NFKBIA,4792,PF00023-PF00850,,0.0,Retained
HDAC1-202,SP1,6667,PF00850-PF00096,,0.0,Retained
HDAC1-202,PHF21B,112885,PF00850-PF00628,,0.0,Retained
HDAC1-202,BUB1,699,PF00850-PF00069,,0.0,Retained
HDAC1-202,PAAF1,80227,PF00400-PF00850,,0.0,Retained
HDAC1-202,KDM5C,8242,PF00628-PF00850,,0.0,Retained
HDAC1-202,FEZF2,55079,PF00850-PF00096,,0.0,Retained
HDAC1-202,ZMYND8,23613,PF00850-PF00628,,0.0,Retained
HDAC1-202,EED,8726,PF00400-PF00850,,0.0,Retained
HDAC1-202,TLE1,7088,PF00400-PF00850,,0.0,Retained
HDAC1-202,KMT2E,55904,PF00628-PF00850,,0.0,Retained
HDAC1-202,MAPK14,1432,PF00069-PF00850,,0.0,Retained
HDAC1-202,TRERF1,55809,PF00850-PF01448,,0.0,Retained
HDAC1-202,AIRE,326,PF00628-PF00850,,0.0,Retained
HDAC1-202,ATG16L1,55054,PF00850-PF00400,,0.0,Retained
HDAC1-202,SNAI1,6615,PF00096-PF00850,,0.0,Retained
HDAC1-202,HDAC7,51564,PF00850-PF00850,,0.0,Retained
HDAC1-202,ZNF148,7707,PF00096-PF00850,,0.0,Retained
HDAC1-202,PRKACA,5566,PF00850-PF00069,,0.0,Retained
HDAC1-202,OVOL1,5017,PF00096-PF00850,,0.0,Retained
HDAC1-202,ZNF516,9658,PF00850-PF00096,,0.0,Retained
HDAC1-202,BCL6,604,PF00850-PF00096,,0.0,Retained
HDAC1-202,SP3,6670,PF00096-PF00850,,0.0,Retained
HDAC1-202,MIER3,166968,PF00249-PF00850 ; PF01448-PF00850,,0.0,Retained
HDAC1-202,RCOR2,283248,PF00249-PF00850 ; PF00850-PF01448,,0.0,Retained
HDAC1-202,ZBTB16,7704,PF00096-PF00850,,0.0,Retained
HDAC1-202,ZNF76,7629,PF00096-PF00850,,0.0,Retained
HDAC1-202,GLI1,2735,PF00096-PF00850,,0.0,Retained
HDAC1-202,KLF11,8462,PF00096-PF00850,,0.0,Retained
HDAC1-202,PHF14,9678,PF00850-PF00628,,0.0,Retained
HDAC1-202,MTA1,9112,PF00249-PF00850 ; PF01448-PF00850,,0.0,Retained
HDAC1-202,PRDM1,639,PF00850-PF00096,,0.0,Retained
HDAC1-202,NCOR1,9611,PF00850-PF00249,,0.0,Retained
HDAC1-202,GSK3A,2931,PF00069-PF00850,,0.0,Retained
HDAC1-202,CHD5,26038,PF00850-PF00628,,0.0,Retained
HDAC1-202,RERE,473,PF01448-PF00850,,0.0,Retained
HDAC1-202,CSNK2B,1460,PF01214-PF00850,,0.0,Retained
HDAC1-202,KLF5,688,PF00096-PF00850,,0.0,Retained
HDAC1-202,NFKB1,4790,PF00023-PF00850,,0.0,Retained
HDAC1-202,HDAC9,9734,PF00850-PF00850,,0.0,Retained
HDAC1-202,MTA3,57504,PF01448-PF00850 ; PF00249-PF00850,,0.0,Retained
HDAC1-202,TRIM28,10155,PF00628-PF00850,,0.0,Retained
HDAC1-202,STRAP,11171,PF00400-PF00850,,0.0,Retained
HDAC1-202,PRKG1,5592,PF00850-PF00069,,0.0,Retained
HDAC1-202,KMT2A,4297,PF00628-PF00850,,0.0,Retained
HDAC1-202,TLE3,7090,PF00850-PF00400,,0.0,Retained
HDAC1-202,TLE4,7091,PF00850-PF00400,,0.0,Retained
HDAC1-202,CHD4,1108,PF00628-PF00850,,0.0,Retained
HDAC1-202,KDM5B,10765,PF00628-PF00850,,0.0,Retained
HDAC1-202,IKZF2,22807,PF00096-PF00850,,0.0,Retained
HDAC1-202,CDK4,1019,PF00850-PF00069,,0.0,Retained
HDAC1-202,KDM5A,5927,PF00628-PF00850,,0.0,Retained
HDAC1-202,BCL6B,255877,PF00850-PF00096,,0.0,Retained
HDAC1-202,CDC20,991,PF00850-PF00400,,0.0,Retained
HDAC1-202,ZBTB2,57621,PF00850-PF00096,,0.0,Retained
HDAC1-202,KLF1,10661,PF00850-PF00096,,0.0,Retained
HDAC1-202,HDAC2,3066,PF00850-PF00850,,0.0,Retained
