Selected Protein variant,Protein name,NCBI gene ID,Retained DDIs,Lost DDIs,Percentage of lost domain-domain interactions,Protein-protein interaction
CRKL-201,SHANK3,85358,PF00017-PF07653 ; PF00018-PF07653 ; PF00018-PF12796 ; PF07653-PF07653,,0.0,Retained
CRKL-201,USP7,7874,PF00018-PF00443,,0.0,Retained
CRKL-201,GAB1,2549,PF00017-PF00169 ; PF00018-PF00169,,0.0,Retained
CRKL-201,FCGR1A,2209,PF00047-PF00018 ; PF00047-PF00017,,0.0,Retained
CRKL-201,BLNK,29760,PF00017-PF00017 ; PF00018-PF00017 ; PF00017-PF07653,,0.0,Retained
CRKL-201,ARHGAP32,9743,PF00787-PF00018 ; PF00017-PF00620 ; PF00018-PF00620,,0.0,Retained
CRKL-201,IGF1R,3480,PF07714-PF00018 ; PF07714-PF00017,,0.0,Retained
CRKL-201,ERBB3,2065,PF00017-PF07714 ; PF00018-PF07714,,0.0,Retained
CRKL-201,NTRK1,4914,PF07714-PF00018 ; PF07714-PF00017,,0.0,Retained
CRKL-201,BCR,613,PF00017-PF00168 ; PF00017-PF00620 ; PF00017-PF00621 ; PF00018-PF00168 ; PF00018-PF00620 ; PF00018-PF00621 ; PF00621-PF07653,,0.0,Retained
CRKL-201,UBL5,59286,PF00018-PF00240 ; PF00240-PF07653,,0.0,Retained
CRKL-201,TYK2,7297,PF18379-PF00017 ; PF00017-PF07714 ; PF00018-PF07714,,0.0,Retained
CRKL-201,EGFR,1956,PF00017-PF07714 ; PF00018-PF07714,,0.0,Retained
CRKL-201,STAT5A,6776,PF00017-PF00017 ; PF00017-PF02864 ; PF00017-PF01017 ; PF00018-PF00017 ; PF00017-PF07653,,0.0,Retained
CRKL-201,DOCK5,80005,PF16172-PF00018 ; PF00017-PF00018 ; PF00018-PF00018 ; PF00018-PF07653,,0.0,Retained
CRKL-201,PTPN4,5775,PF00017-PF00102 ; PF00018-PF00595 ; PF00018-PF00102 ; PF00595-PF07653,,0.0,Retained
CRKL-201,SOS1,6654,PF00169-PF00018 ; PF00169-PF00017 ; PF00618-PF00018 ; PF00017-PF00621 ; PF00018-PF00621 ; PF00018-PF00617 ; PF00621-PF07653,,0.0,Retained
CRKL-201,MAP4K5,11183,PF00017-PF00069 ; PF00018-PF00069,,0.0,Retained
CRKL-201,ABL1,25,PF00018-PF00018 ; PF00018-PF07653 ; PF00018-PF00017 ; PF00017-PF07714 ; PF00017-PF00017 ; PF00018-PF07714 ; PF00018-PF00017 ; PF00017-PF07653,,0.0,Retained
CRKL-201,PIK3R1,5295,PF00017-PF00620 ; PF00017-PF16454 ; PF00017-PF00017 ; PF00018-PF00620 ; PF00018-PF00017 ; PF00017-PF07653,,0.0,Retained
CRKL-201,DOCK1,1793,PF00018-PF16172,,0.0,Retained
CRKL-201,NOTCH2,4853,PF00018-PF12796,,0.0,Retained
CRKL-201,FGFR1,2260,PF00017-PF07714 ; PF00017-PF00047 ; PF00018-PF07714 ; PF00018-PF00047,,0.0,Retained
CRKL-201,CBL,867,PF02262-PF00017 ; PF00017-PF02761 ; PF00017-PF02762 ; PF00018-PF00627,,0.0,Retained
CRKL-201,KIT,3815,PF00017-PF00047 ; PF00017-PF07714 ; PF00018-PF07714 ; PF00018-PF00047,,0.0,Retained
CRKL-201,PEAK1,79834,PF00017-PF00069 ; PF00018-PF00069,,0.0,Retained
CRKL-201,MPZL1,9019,PF00017-PF07686,,0.0,Retained
CRKL-201,HUWE1,10075,PF00627-PF00018,,0.0,Retained
CRKL-201,ERBB2,2064,PF07714-PF00018 ; PF07714-PF00017,,0.0,Retained
CRKL-201,GRB2,2885,PF00017-PF00018 ; PF00017-PF00017 ; PF00018-PF00018 ; PF00018-PF00017 ; PF00017-PF07653 ; PF00018-PF07653,,0.0,Retained
CRKL-201,PIK3R2,5296,PF16454-PF00017 ; PF00017-PF00017 ; PF00017-PF00620 ; PF00018-PF00017 ; PF00018-PF00620 ; PF00017-PF07653,,0.0,Retained
CRKL-201,SHC1,6464,PF00017-PF00640 ; PF00017-PF00017 ; PF00018-PF00017 ; PF00017-PF07653,,0.0,Retained
CRKL-201,PDGFRA,5156,PF00047-PF00018 ; PF00047-PF00017 ; PF00017-PF07714 ; PF00018-PF07714,,0.0,Retained
CRKL-201,WAS,7454,PF00018-PF00786 ; PF00018-PF02205 ; PF00018-PF00568,,0.0,Retained
CRKL-201,KHDRBS1,10657,PF00017-PF00013,,0.0,Retained
CRKL-201,HIP1R,9026,PF00018-PF01608,,0.0,Retained
CRKL-201,TNS2,23371,PF00017-PF00018 ; PF00017-PF07653 ; PF00017-PF00017,,0.0,Retained
CRKL-201,DOK1,1796,PF02174-PF00017 ; PF00017-PF00169 ; PF00018-PF00169,,0.0,Retained
CRKL-201,EPOR,2057,PF00017-PF00041,,0.0,Retained
