Selected Protein variant,Protein name,NCBI gene ID,Retained DDIs,Lost DDIs,Percentage of lost domain-domain interactions,Protein-protein interaction
TP53-222,GSK3B,2932,PF00870-PF00069,,0.0,Retained
TP53-222,ABL1,25,PF00018-PF00870,,0.0,Retained
TP53-222,LYN,4067,PF00018-PF00870,,0.0,Retained
TP53-222,MAPK9,5601,PF00069-PF00870,,0.0,Retained
TP53-222,RPS6KA3,6197,PF00870-PF00069,,0.0,Retained
TP53-222,TP53BP2,7159,PF00870-PF00018,,0.0,Retained
TP53-222,FCAMR,83953,PF00870-PF07686,,0.0,Retained
TP53-222,AKT1,207,PF00069-PF00870,,0.0,Retained
TP53-222,CHEK1,1111,PF00870-PF00069,,0.0,Retained
TP53-222,RPA1,6117,PF04057-PF18521,,0.0,Retained
TP53-222,BCL2L2,599,PF00870-PF02180 ; PF00870-PF00452,,0.0,Retained
TP53-222,CDK8,1024,PF00870-PF00069,,0.0,Retained
TP53-222,HIPK2,28996,PF00870-PF00069,,0.0,Retained
TP53-222,MAPK7,5598,PF00069-PF00870,,0.0,Retained
TP53-222,PLK3,1263,PF00870-PF00069,,0.0,Retained
TP53-222,MAP3K1,4214,PF00069-PF00870,,0.0,Retained
TP53-222,PBK,55872,PF00870-PF00069,,0.0,Retained
TP53-222,STK4,6789,PF00870-PF00069,,0.0,Retained
TP53-222,ECT2,1894,PF00870-PF00533,,0.0,Retained
TP53-222,AURKB,9212,PF00069-PF00870,,0.0,Retained
TP53-222,SCYL2,55681,PF00069-PF00870,,0.0,Retained
TP53-222,ANK2,287,PF00870-PF00023,,0.0,Retained
TP53-222,ICK,22858,PF00069-PF00870,,0.0,Retained
TP53-222,NUAK1,9891,PF00069-PF00870,,0.0,Retained
TP53-222,XRCC1,7515,PF00533-PF00870,,0.0,Retained
