Selected Protein variant,Protein name,NCBI gene ID,Retained DDIs,Lost DDIs,Percentage of lost domain-domain interactions,Protein-protein interaction
TP53-208,TTK,7272,PF00870-PF00069,,0.0,Retained
TP53-208,PLCG2,5336,PF00018-PF00870,,0.0,Retained
TP53-208,CDK7,1022,PF00069-PF00870,,0.0,Retained
TP53-208,STK11,6794,PF00069-PF00870,,0.0,Retained
TP53-208,HMGB1,3146,,PF18521-PF09011,100.0,Lost
TP53-208,DAPK1,1612,PF00870-PF00069 ; PF00870-PF00023,,0.0,Retained
TP53-208,PRKD1,5587,PF00870-PF00069,,0.0,Retained
TP53-208,CDK6,1021,PF00069-PF00870,,0.0,Retained
TP53-208,SMARCD2,6603,,PF02201-PF08563,100.0,Lost
TP53-208,BCL2,596,PF00452-PF00870 ; PF00870-PF02180,,0.0,Retained
TP53-208,RFC1,5981,PF00533-PF00870,,0.0,Retained
TP53-208,CSNK2A1,1457,PF00870-PF00069,,0.0,Retained
TP53-208,NOTCH4,4855,PF00023-PF00870,,0.0,Retained
TP53-208,MAPK1,5594,PF00870-PF00069,,0.0,Retained
TP53-208,CLK3,1198,PF00069-PF00870,,0.0,Retained
TP53-208,RRM2B,50484,PF00870-PF00268,,0.0,Retained
TP53-208,PLK1,5347,PF00069-PF00870,,0.0,Retained
TP53-208,TP73,7161,PF00870-PF00870 ; PF00870-PF07710,PF00870-PF07710 ; PF07710-PF07710,50.0,Affected
TP53-208,TP53BP1,7158,PF18428-PF00870,,0.0,Retained
TP53-208,NFKBIA,4792,PF00023-PF00870,,0.0,Retained
TP53-208,MAPKAPK5,8550,PF00069-PF00870,,0.0,Retained
TP53-208,CSNK1D,1453,PF00870-PF00069,,0.0,Retained
TP53-208,CSNK2A2,1459,PF00069-PF00870,,0.0,Retained
TP53-208,NLK,51701,PF00069-PF00870,,0.0,Retained
TP53-208,TP63,8626,PF00870-PF00870 ; PF07710-PF00870,PF00870-PF07710 ; PF07710-PF07710,50.0,Affected
TP53-208,PARP1,142,PF00870-PF00533,,0.0,Retained
TP53-208,RPS6KA2,6196,PF00069-PF00870,,0.0,Retained
TP53-208,TOPBP1,11073,PF00533-PF00870,,0.0,Retained
TP53-208,HIPK1,204851,PF00870-PF00069,,0.0,Retained
TP53-208,MAPK3,5595,PF00069-PF00870,,0.0,Retained
TP53-208,CDK9,1025,PF00069-PF00870,,0.0,Retained
TP53-208,BAX,581,PF00870-PF00452,,0.0,Retained
TP53-208,DAPK3,1613,PF00069-PF00870,,0.0,Retained
TP53-208,MAPK10,5602,PF00069-PF00870,,0.0,Retained
TP53-208,SMARCD1,6602,,PF08563-PF02201,100.0,Lost
TP53-208,PRKCD,5580,PF00069-PF00870,,0.0,Retained
TP53-208,AURKA,6790,PF00069-PF00870,,0.0,Retained
TP53-208,CDK2,1017,PF00870-PF00069,,0.0,Retained
TP53-208,PPP1R13B,23368,PF00870-PF00018,,0.0,Retained
TP53-208,CRK,1398,PF00018-PF00870,,0.0,Retained
TP53-208,BAK1,578,PF00870-PF00452,,0.0,Retained
TP53-208,VRK1,7443,PF00069-PF00870,,0.0,Retained
TP53-208,PAK4,10298,PF00870-PF00069,,0.0,Retained
TP53-208,BRCA1,672,PF00533-PF00870,,0.0,Retained
TP53-208,SRC,6714,PF00870-PF00018,,0.0,Retained
TP53-208,VRK2,7444,PF00069-PF00870,,0.0,Retained
TP53-208,MAP2K5,5607,PF00069-PF00870,,0.0,Retained
TP53-208,GSK3B,2932,PF00870-PF00069,,0.0,Retained
TP53-208,ABL1,25,PF00018-PF00870,,0.0,Retained
TP53-208,LYN,4067,PF00018-PF00870,,0.0,Retained
TP53-208,MAPK9,5601,PF00069-PF00870,,0.0,Retained
TP53-208,RPS6KA3,6197,PF00870-PF00069,,0.0,Retained
TP53-208,TP53BP2,7159,PF00870-PF00018,,0.0,Retained
TP53-208,FCAMR,83953,PF00870-PF07686,,0.0,Retained
TP53-208,AKT1,207,PF00069-PF00870,,0.0,Retained
TP53-208,CHEK1,1111,PF00870-PF00069,,0.0,Retained
TP53-208,RPA1,6117,,PF04057-PF18521,100.0,Lost
TP53-208,BCL2L2,599,PF00870-PF02180 ; PF00870-PF00452,,0.0,Retained
TP53-208,CDK8,1024,PF00870-PF00069,,0.0,Retained
TP53-208,HIPK2,28996,PF00870-PF00069,,0.0,Retained
TP53-208,MAPK7,5598,PF00069-PF00870,,0.0,Retained
TP53-208,PLK3,1263,PF00870-PF00069,,0.0,Retained
TP53-208,MAP3K1,4214,PF00069-PF00870,,0.0,Retained
TP53-208,PBK,55872,PF00870-PF00069,,0.0,Retained
TP53-208,STK4,6789,PF00870-PF00069,,0.0,Retained
TP53-208,ECT2,1894,PF00870-PF00533,,0.0,Retained
TP53-208,AURKB,9212,PF00069-PF00870,,0.0,Retained
TP53-208,SCYL2,55681,PF00069-PF00870,,0.0,Retained
TP53-208,ANK2,287,PF00870-PF00023,,0.0,Retained
TP53-208,ICK,22858,PF00069-PF00870,,0.0,Retained
TP53-208,NUAK1,9891,PF00069-PF00870,,0.0,Retained
TP53-208,XRCC1,7515,PF00533-PF00870,,0.0,Retained
